,,,Low Kick,,,,--,100%,20PP,,Muddy Water,,,,90᠋,85%,10PP,,Super Fang,,,,--,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,In a double battle his team is on the right,Belly Drum,,,,--,--,10PP,,Body Slam,,,,85,100%,15PP,,Amnesia,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Mud Bomb,,,,65,85%,10PP,,Mirror Coat,,,,--,100%,20PP,,Swords Dance,,,,--,--,20PP᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,(WALKS BACK AND FORTH),Wake-Up Slap,,,,70᠎,100%,10PP,,Counter,,,,--,100%,20PP,,Superpower,,,,120,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#419 Floatzel,,,,,Lv.43,,,#308 Medicham,,,,,Lv.43,,,#119 Seaking,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,FIGHTING,,,PSYCHIC,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER KATELYN [164],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,85,105,55,85,50,115,495,,60,60,80᠎,80᠎,80᠎,90᠎,450᠎,,80,122᠎,80᠎,45᠋,80,78᠎,485᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Female Swimmer on the top path of Route 220. The one you take when you turn before the two Female Swimmers swimming back and forth at the beginning of the route,,No Item,,,Swift Swim,,,,,No Item,,,Pure Power,,,,,No Item,,,Swift Swim,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Gentle (+SpD, -Def)",,,,,,12 IV,,"Naughty (+Atk, -SpD)",,,,,,12 IV,,"Sassy (+SpD, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Double Hit,,,,35,90%,10PP,,High Jump Kick,,,,130᠎,90%,10PP᠋,,Aqua Tail,,,,90,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ice Fang,,,,65,95%,15PP,,Psych Up,,,,--,--,10PP,,Knock Off,,,,65᠎,100%,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Razor Wind,,,,80,100%,10PP,,Zen Headbutt,,,,80,90%,15PP,,Drill Run (!),,,,80,95%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(SWIMS IN CIRCLES),Agility,,,,--,--,30PP,,Acupressure,,,,--,--,30PP,,Bounce,,,,85,85%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#117 Seadra,,,,,Lv.43,,,#370 Luvdisc,,,,,Lv.43,,,#119 Seaking,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,WATER,,,FAIRY឵ ឵,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER JESSICA [162],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,55,65,95,95,45,85,440,,50᠎,30,75᠎,95᠎,75᠎,125᠎,450᠎,,80,122᠎,80᠎,45᠋,80,78᠎,485᠎,,,,,,,,,,,,,,,,,,,,,,,,
,,Top one of the two Female Swimmers swimming back and forth at the beginning of the route,,No Item,,,Poison Point,,,,,No Item,,,Swift Swim,,,,,No Item,,,Swift Swim,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bold (+Def, -Atk)",,,,,,12 IV,,"Brave (+Atk, -Spe)",,,,,,12 IV,,"Careful (+SpD, -SpA)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Muddy Water,,,,90᠋,85%,10PP,,Captivate,,,,--,100%,20PP,,Aqua Tail,,,,90,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Dragon Pulse,,,,85᠋,100%,10PP,,Moonblast (!),,,,95,100%,15PP,,Knock Off,,,,65᠎,100%,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Signal Beam,,,,75,100%,15PP,,Aqua Ring,,,,--,--,20PP,,Drill Run (!),,,,80,95%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(SWIMS BACK AND FORTH),Dragon Dance,,,,--,--,20PP,,Bounce,,,,85,85%,5PP,,Bounce,,,,85,85%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#457 Lumineon,,,,,Lv.44,,,#222 Corsola,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,WATER,,,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER ERICA [163],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,70᠎,40᠋,75᠋,105᠎,90᠎,105᠎,485᠎,,65᠎,45᠋,115᠎,90᠎,115᠎,35,465᠎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bottom one of the two Female Swimmers swimming back and forth at the beginning of the route,,No Item,,,Swift Swim,,,,,No Item,,,Hustle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Naughty (+Atk, -SpD)",,,,,,12 IV,,Quirky (Neutral),,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Aqua Tail,,,,90,90%,10PP,,Earth Power,,,,90,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,On the island under her there is a Damp Rock and a Max Repel,Silver Wind,,,,60,100%,5PP,,Endure,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Aqua Ring,,,,--,--,20PP,,Rock Blast,,,,25,90%᠎,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(SWIMS BACK AND FORTH),Whirlpool,,,,35᠎,85%᠎,15PP,,Aqua Ring,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#224 Octillery,,,,,Lv.43,,,#073 Tentacruel,,,,,Lv.43,,,#199 Slowking,,,,,Lv.43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,WATER,,,POISON,,,,,WATER,,,PSYCHIC,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER ADRIAN [159],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,75,105,75,105,75,45,480,,80,70,65,80,120,100,515,,95,75,80,100,110,30,490,,,,,,,,,,,,,,,,,,,,,,,,
,,Male Swimmer past the island with a Damp Rock after Swimmer Erica,,No Item,,,Suction Cups,,,,,No Item,,,Clear Body,,,,,No Item,,,Oblivious,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Jolly (+Spe, -SpA)",,,,,,12 IV,,"Careful (+SpD, -SpA)",,,,,,12 IV,,"Sassy (+SpD, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,,Signal Beam,,,,75,100%,15PP,,Poison Jab,,,,80,100%,20PP,,Psychic,,,,90,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Ice Beam,,,,90᠋,100%,10PP,,Muddy Water,,,,90᠋,85%,10PP,,Trump Card,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Seed Bomb,,,,80,100%,15PP,,Sludge Bomb,,,,90,100%,10PP,,Psych Up,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT AND DOWN),Flamethrower,,,,90᠋,100%,15PP,,Screech,,,,--,85%,40PP,,Future Sight,,,,120᠎,100%᠎,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#321 Wailord,,,,,Lv. 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER VINCENT [161],HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,170,90,45,90,45,60,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Male Swimmer past the path blocked by a Max Repel after Swimmer Erica,,No Item,,,Water Veil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Gentle (+SpD, -Def)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Water Spout,,,,150,100%,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(SWIMS BACK AND FORTH AND REGULARLY STOPS AND TURNS AROUND),Zen Headbutt,,,,80,90%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Body Slam,,,,85,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Aqua Ring,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#121 Starmie,,,,,Lv.44,,,#009 Blastoise,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,PSYCHIC,,,,,WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER CLAIRE [494],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60,75,85,100,85,115,520,,79,83,100,90᠎,105,78,535᠎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Female Swimmer past Swimmer Vincent. She's facing Swimmer Erik,,No Item,,,Illuminate,,,,,No Item,,,Drizzle (!),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Impish (+Def, -SpA)",,,,,,12 IV,,"Brave (+Atk, -Spe)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or with Swimmer Erik in a double battle,Recover,,,,--,--,10PP,,Iron Defense,,,,--,--,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Swift,,,,60,--,20PP,,Aura Sphere,,,,80᠋,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,In a double battle her team is on the left,Psywave,,,,--,100%᠎,15PP,,Skull Bash,,,,130᠎,100%,10PP᠎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT AND DOWN),Confuse Ray,,,,--,100%,10PP,,Aqua Tail,,,,90,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#186 Politoed,,,,,Lv.44,,,#171 Lanturn,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,,,,,,WATER,,,ELECTRIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER ERIK [160],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,90,75,75,90,100,70,500,,125,58,58,76,76,67,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Male Swimmer past Swimmer Vincent. He's facing Swimmer Claire,,No Item,,,Drizzle (!),,,,,No Item,,,Volt Absorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Adamant (+Atk, -SpA)",,,,,,12 IV,,Quirky (Neutral),,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Can be fought alone or with Swimmer Claire in a double battle,Double Slap,,,,15,85%,10PP,,Discharge,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Perish Song,,,,--,--,5PP,,Flail,,,,--,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,In a double battle his team is on the right,Swagger,,,,--,85%᠋,15PP,,Thunderbolt,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP),Bounce,,,,85,85%,5PP,,Take Down,,,,90,85%,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ROUTE 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#260 Swampert,,,,,Lv.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER DILLON [166],HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,100,110,90,85,90,60,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Male Swimmer at the end of the two top most paths of Route 220,,No Item,,,Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mild (+SpA, -Def)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Take Down,,,,90,85%,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,There is a Protein on a bit of land next to him,Hammer Arm,,,,100,90%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Earthquake,,,,100,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP AND DOWN),Muddy Water,,,,90᠋,85%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#350 Milotic,,,,,Lv.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,FAIRY឵ ឵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SWIMMER VANESSA [167],HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,95,60,79,100,125,81,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Female Swimmer at the end of the bottom most path of Route 220,,No Item,,,Marvel Scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Calm (+SpD, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Moonblast (!),,,,95,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Dragon Pulse,,,,85᠋,100%,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Rain Dance,,,,--,--,5PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(SPINNING),Safeguard,,,,--,--,25PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#340 Whiscash,,,,,Lv.44,,,#099 Kingler,,,,,Lv.44,,,#130 Gyarados,,,,,Lv.44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,WATER,,,GROUND,,,,,WATER,,,,,,,,WATER,,,FLYING,,,,,,,,,,,,,,,,,,,,,,,,,
,,FISHERMAN CORY [168],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,
,,,110,78,73,76,71,60,468,,55,130,115,50,50,75,475,,95,125,79,60,100,81,540,,,,,,,,,,,,,,,,,,,,,,,,
,,Only Fisherman on the route,,No Item,,,Oblivious,,,,,No Item,,,Hyper Cutter,,,,,No Item,,,Intimidate,,,,,,,,,,,,,,,,,,,,,,,,,,
,,He's fishing,"Impish (+Def, -SpA)",,,,,,12 IV,,"Calm (+SpD, -Atk)",,,,,,12 IV,,"Naughty (+Atk, -SpD)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,
,,Only fights you when talked to,Thrash,,,,120᠎,100%,10PP᠋,,Knock Off,,,,65᠎,100%,20PP,,Crunch,,,,80,100%,15PP,,,,,,,,,,,,,,,,,,,,,,,,
,,If not talked to he just fishes,Muddy Water,,,,90᠋,85%,10PP,,Guillotine,,,,--,30%,5PP,,Dragon Dance,,,,--,--,20PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,Future Sight,,,,120᠎,100%᠎,10PP᠋,,Slam,,,,80,75%,20PP,,Outrage,,,,120,100%,10PP᠋,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS LEFT),Earthquake,,,,100,100%,10PP,,X-Scissor,,,,80,100%,15PP,,Hydro Pump,,,,110᠋,80%,5PP,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#045 Vileplume,,,,,Lv.45,,,#282 Gardevoir,,,,,Lv.45,,,#428 Lopunny,,,,,Lv.45,,,#031 Nidoqueen,,,,,Lv.45,,,,,,,,,,,,,,,,
,,,,,GRASS,,,POISON,,,,,PSYCHIC,,,FAIRY឵ ឵,,,,,NORMAL,,,FIGHTING឵ ឵,,,,,POISON,,,GROUND,,,,,,,,,,,,,,,,,
,,ACE TRAINER SHANNON [171],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,
,,,75,80,85,110᠎,90,50,490᠎,,68,65,65,125,115,80,518,,65,106᠎,84,44᠋,96,105,500᠎,,90,92᠎,87,75,85,76,505᠎,,,,,,,,,,,,,,,,
,,Only Female Ace Trainer on the route,,No Item,,,Chlorophyll,,,,,No Item,,,Synchronize,,,,,No Item,,,Scrappy (!),,,,,No Item,,,Poison Point,,,,,,,,,,,,,,,,,,
,,She's standing in the grass next to the Berry Plants,"Lonely (+Atk, -Def)",,,,,,30 IV,,"Mild (+SpA, -Def)",,,,,,30 IV,,"Rash (+SpA, -SpD)",,,,,,30 IV,,"Bold (+Def, -Atk)",,,,,,30 IV,,,,,,,,,,,,,,,,
,,,Energy Ball,,,,90᠎,100%,10PP,,Psychic,,,,90,100%,10PP,,Return,,,,--,100%,20PP,,Earth Power,,,,90,100%,10PP,,,,,,,,,,,,,,,,
,,,Moonblast (!),,,,95,100%,15PP,,Moonblast (!),,,,95,100%,15PP,,Jump Kick,,,,100᠎,95%,10PP᠋,,Sludge Bomb,,,,90,100%,10PP,,,,,,,,,,,,,,,,
,,,Sludge Bomb,,,,90,100%,10PP,,Thunderbolt,,,,90᠋,100%,15PP,,Bounce,,,,85,85%,5PP,,Thunderbolt,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,
,,(SPINNING),Earth Power,,,,90,100%,10PP,,Shadow Ball,,,,80,100%,15PP,,Fake Out,,,,40,100%,10PP,,Flamethrower,,,,90᠋,100%,15PP,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#468 Togekiss,,,,,Lv.45,,,#242 Blissey,,,,,Lv.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FAIRY឵ ឵,,,FLYING,,,,,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COLLECTOR IVAN [274],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,85,50,95,120,115,80,545,,255,10,10,75,135,55,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,You have to fight either him or Ace Trainer Jake,,No Item,,,Serene Grace឵ ឵,,,,,No Item,,,Serene Grace឵ ឵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Impish (+Def, -SpA)",,,,,,12 IV,,"Bold (+Def, -Atk)",,,,,,12 IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,He's the only Collector on the route,Sky Attack,,,,140,90%,5PP,,Take Down,,,,90,85%,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Extreme Speed,,,,80,100%,5PP,,Light Screen,,,,--,--,30PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Aura Sphere,,,,80᠋,--,20PP,,Healing Wish,,,,--,--,10PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(LOOKS UP),Air Slash,,,,75,95%,15PP᠋,,Counter,,,,--,100%,20PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#344 Claydol,,,,,Lv.45,,,#006 Charizard,,,,,Lv.45,,,#103 Exeggutor,,,,,Lv.45,,,#359 Absol,,,,,Lv.45,,,,,,,,,,,,,,,,
,,,,,GROUND,,,PSYCHIC,,,,,FIRE,,,DRAGON ឵,,,,,GRASS,,,PSYCHIC,,,,,DARK,,,,,,,,,,,,,,,,,,,,
,,ACE TRAINER JAKE [170],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,,,,,,,,,,,,,,,
,,,60,70,105,70,120,75,500,,78,84,78,110᠎,85,100,535᠎,,95,95,85,125,75᠎,55,530᠎,,65,130,60,85᠎,60,85᠎,485᠎,,,,,,,,,,,,,,,,
,,You have to fight either him or Collector Ivan,,No Item,,,Levitate,,,,,No Item,,,Levitate (!),,,,,No Item,,,Chlorophyll,,,,,No Item,,,Super Luck឵ ឵,,,,,,,,,,,,,,,,,,
,,,"Careful (+SpD, -SpA)",,,,,,30 IV,,Docile (Neutral),,,,,,30 IV,,"Bold (+Def, -Atk)",,,,,,30 IV,,"Relaxed (+Def, -Spe)",,,,,,30 IV,,,,,,,,,,,,,,,,
,,He's the only Male Ace Trainer on the route,Psychic,,,,90,100%,10PP,,Flamethrower,,,,90᠋,100%,15PP,,Energy Ball,,,,90᠎,100%,10PP,,Sucker Punch,,,,70᠋,100%,5PP,,,,,,,,,,,,,,,,
,,,Earthquake,,,,100,100%,10PP,,Dragon Pulse,,,,85᠋,100%,10PP,,Psychic,,,,90,100%,10PP,,Megahorn,,,,120,85%,10PP,,,,,,,,,,,,,,,,
,,,Shadow Ball,,,,80,100%,15PP,,Air Slash,,,,75,95%,15PP᠋,,Ancient Power,,,,60,100%,5PP,,Psycho Cut,,,,70,100%,20PP,,,,,,,,,,,,,,,,
,,(LOOKS LEFT),Self-Destruct,,,,200,100%,5PP,,Crunch,,,,80,100%,15PP,,Stun Spore,,,,--,75%,30PP,,Slash,,,,70,100%,20PP,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PAL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
