,,Can use : 4 FULL RESTORES,Quick Attack,,,,40,100%,30PP,,Aerial Ace,,,,60,--,20PP,,Slack Off,,,,--,--,10PP,,Rock Slide,,,,75,90%,10PP,,Extreme Speed,,,,80,100%,5PP,,Yawn,,,,--,--,10PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#065 Alakazam,,,,,Lv.83,,,#473 Mamoswine,,,,,Lv.83,,,#036 Clefable,,,,,Lv.83,,,#428 Lopunny,,,,,Lv.83,,,#134 Vaporeon,,,,,Lv.83,,,#389 Torterra,,,,,Lv.84
,,,,,PSYCHIC,,,,,,,,ICE,,,GROUND,,,,,FAIRY឵ ឵,,,,,,,,NORMAL,,,FIGHTING឵ ឵,,,,,WATER,,,,,,,,GRASS,,,GROUND,
,,PKMN TRAINER DAWN [1054],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU PLAY AS A BOY),55,50,45,135,95᠎,120,500᠎,,110,130,80,70,60,80,530,,95,70,73,95᠎,90,60,483᠎,,65,106᠎,84,44᠋,96,105,500᠎,,130,65,60,110,95,65,525,,95,114᠎,110᠎,75,85,56,535᠎
,,(IF YOU CHOSE CHIMCHAR),,Life Orb,,,Magic Guard (!),,,,,Choice Band,,,Thick Fat឵ (!),,,,,Leftovers,,,Cute Charm,,,,,Focus Sash,,,Scrappy (!),,,,,Wacan Berry,,,Water Absorb,,,,,Sitrus Berry,,,Overgrow,,
,,,"Impish (+Def, -SpA)",,,,,,31 IV,,"Brave (+Atk, -Spe)",,,,,,31 IV,,"Calm (+SpD, -Atk)",,,,,,31 IV,,Hardy (Neutral),,,,,,31 IV,,"Adamant (+Atk, -SpA)",,,,,,31 IV,,"Bold (+Def, -Atk)",,,,,,31 IV
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Moonblast (!),,,,95,100%,15PP,,Mega Kick,,,,120,75%,5PP,,Muddy Water,,,,90᠋,85%,10PP,,Frenzy Plant,,,,150,90%,5PP
,,,Shadow Ball,,,,80,100%,15PP,,Icicle Crash (!),,,,85,90%,10PP,,Soft-Boiled,,,,--,--,10PP,,High Jump Kick,,,,130᠎,90%,10PP᠋,,Ice Beam,,,,90᠋,100%,10PP,,Earthquake,,,,100,100%,10PP
,,,Aura Sphere,,,,80᠋,--,20PP,,Stone Edge,,,,100,80%,5PP,,Calm Mind,,,,--,--,20PP,,Fake Out,,,,40,100%,10PP,,Rest,,,,--,--,10PP,,Stone Edge,,,,100,80%,5PP
,,Can use : 2 FULL RESTORES,Dazzling Gleam (!),,,,80,100%,10PP,,Superpower,,,,120,100%,5PP,,Flamethrower,,,,90᠋,100%,15PP,,Agility,,,,--,--,30PP,,Sleep Talk,,,,--,--,10PP,,Iron Head,,,,80,100%,15PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#065 Alakazam,,,,,Lv.83,,,#473 Mamoswine,,,,,Lv.83,,,#036 Clefable,,,,,Lv.83,,,#428 Lopunny,,,,,Lv.83,,,#135 Jolteon,,,,,Lv.83,,,#392 Infernape,,,,,Lv.84
,,,,,PSYCHIC,,,,,,,,ICE,,,GROUND,,,,,FAIRY឵ ឵,,,,,,,,NORMAL,,,FIGHTING឵ ឵,,,,,ELECTRIC,,,,,,,,FIRE,,,FIGHTING,
,,PKMN TRAINER DAWN [1055],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU PLAY AS A BOY),55,50,45,135,95᠎,120,500᠎,,110,130,80,70,60,80,530,,95,70,73,95᠎,90,60,483᠎,,65,106᠎,84,44᠋,96,105,500᠎,,65,65,60,110,95,130,525,,76,104,71,104,71,109᠎,535᠎
,,(IF YOU CHOSE PIPLUP),,Life Orb,,,Magic Guard (!),,,,,Choice Band,,,Thick Fat឵ (!),,,,,Leftovers,,,Cute Charm,,,,,Focus Sash,,,Scrappy (!),,,,,Shuca Berry,,,Volt Absorb,,,,,Sitrus Berry,,,Iron Fist (!),,
,,,"Quiet (+SpA, -Spe)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Jolly (+Spe, -SpA)",,,,,,31 IV,,"Lax (+Def, -SpD)",,,,,,31 IV,,"Modest (+SpA, -Atk)",,,,,,31 IV,,"Relaxed (+Def, -Spe)",,,,,,31 IV
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Moonblast (!),,,,95,100%,15PP,,Mega Kick,,,,120,75%,5PP,,Thunderbolt,,,,90᠋,100%,15PP,,Blast Burn,,,,150,90%,5PP
,,,Shadow Ball,,,,80,100%,15PP,,Icicle Crash (!),,,,85,90%,10PP,,Soft-Boiled,,,,--,--,10PP,,High Jump Kick,,,,130᠎,90%,10PP᠋,,Grass Knot,,,,--,100%,20PP,,Close Combat,,,,120,100%,5PP
,,,Aura Sphere,,,,80᠋,--,20PP,,Stone Edge,,,,100,80%,5PP,,Calm Mind,,,,--,--,20PP,,Fake Out,,,,40,100%,10PP,,Shadow Ball,,,,80,100%,15PP,,Stone Edge,,,,100,80%,5PP
,,Can use : 0 FULL RESTORE,Dazzling Gleam (!),,,,80,100%,10PP,,Superpower,,,,120,100%,5PP,,Flamethrower,,,,90᠋,100%,15PP,,Agility,,,,--,--,30PP,,Thunder Wave,,,,--,90%᠎,20PP,,Thunder Punch,,,,75,100%,15PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#065 Alakazam,,,,,Lv.83,,,#473 Mamoswine,,,,,Lv.83,,,#036 Clefable,,,,,Lv.83,,,#428 Lopunny,,,,,Lv.83,,,#136 Flareon,,,,,Lv.83,,,#395 Empoleon,,,,,Lv.84
,,,,,PSYCHIC,,,,,,,,ICE,,,GROUND,,,,,FAIRY឵ ឵,,,,,,,,NORMAL,,,FIGHTING឵ ឵,,,,,FIRE,,,,,,,,WATER,,,STEEL,
,,PKMN TRAINER DAWN [1056],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU PLAY AS A BOY),55,50,45,135,95᠎,120,500᠎,,110,130,80,70,60,80,530,,95,70,73,95᠎,90,60,483᠎,,65,106᠎,84,44᠋,96,105,500᠎,,110᠎,130,60,65᠋,65᠋,95᠎,525,,84,86,88,116᠎,101,60,535᠎
,,(IF YOU CHOSE TURTWIG),,Life Orb,,,Magic Guard (!),,,,,Choice Band,,,Thick Fat឵ (!),,,,,Leftovers,,,Cute Charm,,,,,Focus Sash,,,Scrappy (!),,,,,Passho Berry,,,Flash Fire,,,,,Sitrus Berry,,,Torrent,,
,,,"Calm (+SpD, -Atk)",,,,,,31 IV,,"Naive (+Spe, -SpD)",,,,,,31 IV,,"Mild (+SpA, -Def)",,,,,,31 IV,,"Gentle (+SpD, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Lax (+Def, -SpD)",,,,,,31 IV
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Moonblast (!),,,,95,100%,15PP,,Mega Kick,,,,120,75%,5PP,,Flare Blitz,,,,120,100%,15PP,,Hydro Cannon,,,,150,90%,5PP
,,,Shadow Ball,,,,80,100%,15PP,,Icicle Crash (!),,,,85,90%,10PP,,Soft-Boiled,,,,--,--,10PP,,High Jump Kick,,,,130᠎,90%,10PP᠋,,Play Rough (!),,,,90,90%,10PP,,Flash Cannon,,,,80,100%,10PP
,,,Aura Sphere,,,,80᠋,--,20PP,,Stone Edge,,,,100,80%,5PP,,Calm Mind,,,,--,--,20PP,,Fake Out,,,,40,100%,10PP,,Close Combat,,,,120,100%,5PP,,Grass Knot,,,,--,100%,20PP
,,Can use : 2 FULL RESTORES,Dazzling Gleam (!),,,,80,100%,10PP,,Superpower,,,,120,100%,5PP,,Flamethrower,,,,90᠋,100%,15PP,,Agility,,,,--,--,30PP,,Wild Charge (!),,,,100᠎,100%,15PP,,Ice Beam,,,,90᠋,100%,10PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#065 Alakazam,,,,,Lv.83,,,#473 Mamoswine,,,,,Lv.83,,,#210 Granbull,,,,,Lv.83,,,#463 Lickilicky,,,,,Lv.83,,,#134 Vaporeon,,,,,Lv.83,,,#389 Torterra,,,,,Lv.84
,,,,,PSYCHIC,,,,,,,,ICE,,,GROUND,,,,,FAIRY឵ ឵,,,,,,,,NORMAL,,,,,,,,WATER,,,,,,,,GRASS,,,GROUND,
,,PKMN TRAINER LUCAS [1057],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU PLAY AS A GIRL),55,50,45,135,95᠎,120,500᠎,,110,130,80,70,60,80,530,,90,120,75,60,60,45,450,,110,85,95,80,95,50,515,,130,65,60,110,95,65,525,,95,114᠎,110᠎,75,85,56,535᠎
,,(IF YOU CHOSE CHIMCHAR),,Life Orb,,,Magic Guard (!),,,,,Choice Band,,,Thick Fat឵ (!),,,,,Muscle Band,,,Intimidate,,,,,Leftovers,,,Own Tempo,,,,,Wacan Berry,,,Water Absorb,,,,,Sitrus Berry,,,Overgrow,,
,,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Play Rough (!),,,,90,90%,10PP,,Double-Edge,,,,120,100%,15PP,,Muddy Water,,,,90᠋,85%,10PP,,Frenzy Plant,,,,150,90%,5PP
,,,Shadow Ball,,,,80,100%,15PP,,Icicle Crash (!),,,,85,90%,10PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Ice Beam,,,,90᠋,100%,10PP,,Earthquake,,,,100,100%,10PP
,,,Aura Sphere,,,,80᠋,--,20PP,,Stone Edge,,,,100,80%,5PP,,Crunch,,,,80,100%,15PP,,Hammer Arm,,,,100,90%,10PP,,Rest,,,,--,--,10PP,,Stone Edge,,,,100,80%,5PP
,,Can use : 2 FULL RESTORES,Dazzling Gleam (!),,,,80,100%,10PP,,Superpower,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Swords Dance,,,,--,--,20PP᠎,,Sleep Talk,,,,--,--,10PP,,Iron Head,,,,80,100%,15PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#065 Alakazam,,,,,Lv.83,,,#473 Mamoswine,,,,,Lv.83,,,#210 Granbull,,,,,Lv.83,,,#463 Lickilicky,,,,,Lv.83,,,#135 Jolteon,,,,,Lv.83,,,#392 Infernape,,,,,Lv.84
,,,,,PSYCHIC,,,,,,,,ICE,,,GROUND,,,,,FAIRY឵ ឵,,,,,,,,NORMAL,,,,,,,,ELECTRIC,,,,,,,,FIRE,,,FIGHTING,
,,PKMN TRAINER LUCAS [1058],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU PLAY AS A GIRL),55,50,45,135,95᠎,120,500᠎,,110,130,80,70,60,80,530,,90,120,75,60,60,45,450,,110,85,95,80,95,50,515,,65,65,60,110,95,130,525,,76,104,71,104,71,109᠎,535᠎
,,(IF YOU CHOSE PIPLUP),,Life Orb,,,Magic Guard (!),,,,,Choice Band,,,Thick Fat឵ (!),,,,,Muscle Band,,,Intimidate,,,,,Leftovers,,,Own Tempo,,,,,Shuca Berry,,,Volt Absorb,,,,,Sitrus Berry,,,Iron Fist (!),,
,,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Play Rough (!),,,,90,90%,10PP,,Double-Edge,,,,120,100%,15PP,,Thunderbolt,,,,90᠋,100%,15PP,,Blast Burn,,,,150,90%,5PP
,,,Shadow Ball,,,,80,100%,15PP,,Icicle Crash (!),,,,85,90%,10PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Grass Knot,,,,--,100%,20PP,,Close Combat,,,,120,100%,5PP
,,,Aura Sphere,,,,80᠋,--,20PP,,Stone Edge,,,,100,80%,5PP,,Crunch,,,,80,100%,15PP,,Hammer Arm,,,,100,90%,10PP,,Shadow Ball,,,,80,100%,15PP,,Stone Edge,,,,100,80%,5PP
,,Can use : 2 FULL RESTORES,Dazzling Gleam (!),,,,80,100%,10PP,,Superpower,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Swords Dance,,,,--,--,20PP᠎,,Thunder Wave,,,,--,90%᠎,20PP,,Thunder Punch,,,,75,100%,15PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#065 Alakazam,,,,,Lv.83,,,#473 Mamoswine,,,,,Lv.83,,,#210 Granbull,,,,,Lv.83,,,#463 Lickilicky,,,,,Lv.83,,,#136 Flareon,,,,,Lv.83,,,#395 Empoleon,,,,,Lv.84
,,,,,PSYCHIC,,,,,,,,ICE,,,GROUND,,,,,FAIRY឵ ឵,,,,,,,,NORMAL,,,,,,,,FIRE,,,,,,,,WATER,,,STEEL,
,,PKMN TRAINER LUCAS [1059],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,(IF YOU PLAY AS A GIRL),55,50,45,135,95᠎,120,500᠎,,110,130,80,70,60,80,530,,90,120,75,60,60,45,450,,110,85,95,80,95,50,515,,110᠎,130,60,65᠋,65᠋,95᠎,525,,84,86,88,116᠎,101,60,535᠎
,,(IF YOU CHOSE TURTWIG),,Life Orb,,,Magic Guard (!),,,,,Choice Band,,,Thick Fat឵ (!),,,,,Muscle Band,,,Intimidate,,,,,Leftovers,,,Own Tempo,,,,,Passho Berry,,,Flash Fire,,,,,Sitrus Berry,,,Torrent,,
,,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV
,,,Psychic,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Play Rough (!),,,,90,90%,10PP,,Double-Edge,,,,120,100%,15PP,,Flare Blitz,,,,120,100%,15PP,,Hydro Cannon,,,,150,90%,5PP
,,,Shadow Ball,,,,80,100%,15PP,,Icicle Crash (!),,,,85,90%,10PP,,Close Combat,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Play Rough (!),,,,90,90%,10PP,,Flash Cannon,,,,80,100%,10PP
,,,Aura Sphere,,,,80᠋,--,20PP,,Stone Edge,,,,100,80%,5PP,,Crunch,,,,80,100%,15PP,,Hammer Arm,,,,100,90%,10PP,,Close Combat,,,,120,100%,5PP,,Grass Knot,,,,--,100%,20PP
,,Can use : 2 FULL RESTORES,Dazzling Gleam (!),,,,80,100%,10PP,,Superpower,,,,120,100%,5PP,,Earthquake,,,,100,100%,10PP,,Swords Dance,,,,--,--,20PP᠎,,Wild Charge (!),,,,100᠎,100%,15PP,,Ice Beam,,,,90᠋,100%,10PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#076 Golem,,,,,Lv.81,,,#476 Probopass,,,,,Lv.81,,,#185 Sudowoodo,,,,,Lv.81,,,#142 Aerodactyl,,,,,Lv.81,,,#248 Tyranitar,,,,,Lv.81,,,#409 Rampardos,,,,,Lv.82
,,,,,ROCK,,,GROUND,,,,,ROCK,,,STEEL,,,,,ROCK,,,,,,,,ROCK,,,FLYING,,,,,ROCK,,,DARK,,,,,ROCK,,,,
,,GYM LEADER ROARK [858],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,,80,120᠎,130,55,65,45,495᠎,,60,45᠋,145,85᠎,150,40,525,,90᠎,115᠎,125᠎,30,75᠎,30,465᠎,,80,105,65,60,75,130,515,,100,134,110,95,100,61,600,,97,165,60,65,50,58,495
,,,,Focus Sash,,,Rock Head,,,,,Leftovers,,,Sturdy,,,,,Sitrus Berry,,,Rock Head឵ ឵,,,,,Life Orb,,,Rock Head,,,,,Life Orb,,,Sand Stream,,,,,Choice Scarf,,,Rock Head (!),,
,,,"Quiet (+SpA, -Spe)",,,,,,31 IV,,"Naughty (+Atk, -SpD)",,,,,,31 IV,,Serious (Neutral),,,,,,31 IV,,Docile (Neutral),,,,,,31 IV,,Docile (Neutral),,,,,,31 IV,,"Modest (+SpA, -Atk)",,,,,,31 IV
,,,Earthquake,,,,100,100%,10PP,,Earth Power,,,,90,100%,10PP,,Stone Edge,,,,100,80%,5PP,,Brave Bird,,,,120,100%,15PP,,Crunch,,,,80,100%,15PP,,Head Smash,,,,150,80%,5PP
,,,Stone Edge,,,,100,80%,5PP,,Power Gem,,,,80᠎,100%,20PP,,Hammer Arm,,,,100,90%,10PP,,Earthquake,,,,100,100%,10PP,,Stone Edge,,,,100,80%,5PP,,Zen Headbutt,,,,80,90%,15PP
,,,Fire Punch,,,,75,100%,15PP,,Thunderbolt,,,,90᠋,100%,15PP,,Wood Hammer,,,,120,100%,15PP,,Stone Edge,,,,100,80%,5PP,,Fire Punch,,,,75,100%,15PP,,Superpower,,,,120,100%,5PP
,,Can use : 2 FULL RESTORES,Thunder Punch,,,,75,100%,15PP,,Thunder Wave,,,,--,90%᠎,20PP,,Sucker Punch,,,,70᠋,100%,5PP,,Crunch,,,,80,100%,15PP,,Dragon Dance,,,,--,--,20PP,,Fire Punch,,,,75,100%,15PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#421 Cherrim,,,,,Lv.81,,,#465 Tangrowth,,,,,Lv.81,,,#182 Bellossom,,,,,Lv.81,,,#389 Torterra,,,,,Lv.81,,,#286 Breloom,,,,,Lv.81,,,#407 Roserade,,,,,Lv.82
,,,,,GRASS,,,,,,,,GRASS,,,,,,,,GRASS,,,,,,,,GRASS,,,GROUND,,,,,GRASS,,,FIGHTING,,,,,GRASS,,,POISON,
,,GYM LEADER GARDENIA [857],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,,70,45᠋,70,107᠎,83᠎,90᠎,465᠎,,100,100,125,110,50,50,535,,75,80,95᠎,90,100,50,490᠎,,95,114᠎,110᠎,75,85,56,535᠎,,60,130,80,60,60,70,460,,60,70,65᠎,125,105,90,515᠎
,,,,Heat Rock,,,Flower Gift,,,,,Leftovers,,,Chlorophyll,,,,,Wise Glasses,,,Chlorophyll,,,,,Choice Band,,,Overgrow,,,,,Focus Sash,,,Technician (!),,,,,Life Orb,,,Technician (!),,
,,,Quirky (Neutral),,,,,,31 IV,,"Careful (+SpD, -SpA)",,,,,,31 IV,,Docile (Neutral),,,,,,31 IV,,"Lonely (+Atk, -Def)",,,,,,31 IV,,"Hasty (+Spe, -Def)",,,,,,31 IV,,"Naughty (+Atk, -SpD)",,,,,,31 IV
,,,Sunny Day,,,,--,--,5PP,,Sleep Powder,,,,--,75%,15PP,,Petal Dance,,,,120᠎,100%,10PP᠋,,Wood Hammer,,,,120,100%,15PP,,Mach Punch,,,,40,100%,30PP,,Giga Drain,,,,75᠎,100%,10PP
,,,Solar Beam,,,,120,100%,10PP,,Power Whip,,,,120,85%,10PP,,Earth Power,,,,90,100%,10PP,,Earthquake,,,,100,100%,10PP,,Seed Bomb,,,,80,100%,15PP,,Sludge Bomb,,,,90,100%,10PP
,,,Weather Ball,,,,50,100%,10PP,,Earthquake,,,,100,100%,10PP,,Moonblast (!),,,,95,100%,15PP,,Stone Edge,,,,100,80%,5PP,,Spore,,,,--,100%,15PP,,Sleep Powder,,,,--,75%,15PP
,,Can use : 2 FULL RESTORES,Morning Sun,,,,--,--,5PP,,Poison Jab,,,,80,100%,20PP,,Sleep Powder,,,,--,75%,15PP,,Iron Head,,,,80,100%,15PP,,Thunder Punch,,,,75,100%,15PP,,Dazzling Gleam (!),,,,80,100%,10PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#426 Drifblim,,,,,Lv.81,,,#477 Dusknoir,,,,,Lv.81,,,#354 Banette,,,,,Lv.81,,,#442 Spiritomb,,,,,Lv.81,,,#094 Gengar,,,,,Lv.81,,,#429 Mismagius,,,,,Lv.82
,,,,,GHOST,,,FLYING,,,,,GHOST,,,,,,,,GHOST,,,,,,,,GHOST,,,DARK,,,,,GHOST,,,POISON,,,,,GHOST,,,FAIRY឵ ឵,
,,GYM LEADER FANTINA [860],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
,,,150,80,44,90,54,80,498,,45,100,135,65,135,45,525,,64,125᠎,65,93᠎,63,65,475᠎,,50,92,108,92,108,35,485,,60,65,60,130,75,110,500,,60,60,60,105,105,105,495
,,,,Petaya Berry,,,Unburden឵ ឵,,,,,Muscle Band,,,Iron Fist឵ (!),,,,,Bright Powder,,,Insomnia,,,,,Leftovers,,,Pressure,,,,,Wise Glasses,,,Levitate,,,,,Focus Sash,,,Levitate,,
,,,Hardy (Neutral),,,,,,31 IV,,"Gentle (+SpD, -Def)",,,,,,31 IV,,"Rash (+SpA, -SpD)",,,,,,31 IV,,"Sassy (+SpD, -Spe)",,,,,,31 IV,,"Naive (+Spe, -SpD)",,,,,,31 IV,,"Brave (+Atk, -Spe)",,,,,,31 IV
,,,Shadow Ball,,,,80,100%,15PP,,Shadow Punch,,,,80᠎,--,15PP᠋,,Shadow Claw,,,,80᠎,100%,15PP,,Will-O-Wisp,,,,--,85%᠎,15PP,,Shadow Ball,,,,80,100%,15PP,,Moonblast (!),,,,95,100%,15PP
,,,Air Slash,,,,75,95%,15PP᠋,,Thunder Punch,,,,75,100%,15PP,,Sucker Punch,,,,70᠋,100%,5PP,,Protect,,,,--,--,10PP,,Giga Drain,,,,75᠎,100%,10PP,,Shadow Ball,,,,80,100%,15PP
,,,Thunderbolt,,,,90᠋,100%,15PP,,Fire Punch,,,,75,100%,15PP,,Gunk Shot,,,,120,80%᠎,5PP,,Dark Pulse,,,,80,100%,15PP,,Focus Blast,,,,120,70%,5PP,,Thunderbolt,,,,90᠋,100%,15PP
,,Can use : 2 FULL RESTORES,Substitute,,,,--,--,10PP,,Ice Punch,,,,75,100%,15PP,,Destiny Bond,,,,--,--,5PP,,Rest,,,,--,--,10PP,,Thunderbolt,,,,90᠋,100%,15PP,,Nasty Plot,,,,--,--,20PP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,#308 Medicham,,,,,Lv.82,,,#068 Machamp,,,,,Lv.82,,,#392 Infernape,,,,,Lv.82,,,#454 Toxicroak,,,,,Lv.82,,,#475 Gallade,,,,,Lv.82,,,#448 Lucario,,,,,Lv.83
,,,,,FIGHTING,,,PSYCHIC,,,,,FIGHTING,,,,,,,,FIRE,,,FIGHTING,,,,,POISON,,,FIGHTING,,,,,PSYCHIC,,,FIGHTING,,,,,FIGHTING,,,STEEL,
,,GYM LEADER MAYLENE [854],HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total,,HP,Atk,Def,SpA,SpD,Spe,Total
